Player_ID,Player_Name,Player_URL,Country_Name,Country_ID,Country_URL,Club_Name,Club_ID,Club_URL,Position,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Prefer_Foot,Height,KG,Club_Level
238516,Leo Østigård,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238516.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Genoa,110556,https://drop-assets.ea.com/images/K5vcQ5KjT64Rr1dZZu3RG/0955cabcb0645ef5649ed69904e4b502/l110556.png,CB,73,60,37,50,61,71,79,Right,182,80,Serie A Enilive
262135,David Møller Wolfe,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262135.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Wolves,110,https://drop-assets.ea.com/images/3DIKyPF6XcAgIrI3Wv0UBo/4b26ac5525105f84de13860ebe177633/l110.png,LB,73,78,53,65,69,67,77,Left,185,78,Premier League
222227,Patrick Berg,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222227.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,FK Bodø/Glimt,918,https://drop-assets.ea.com/images/6tn2m1mm20cckFsvUL8AEG/a2cc4cd5cb3203af9b077dc705109903/l918.png,CDM,77,73,67,75,73,71,78,Right,177,74,Eliteserien
216549,Alexander Sørloth,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216549.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Atlético de Madrid,240,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,ST,84,77,82,71,76,36,85,Left,195,94,LALIGA EA SPORTS
228092,Sander Berge,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228092.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Fulham,144,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,CDM,79,55,65,74,71,75,84,Right,195,96,Premier League
239085,Erling Haaland,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239085.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Manchester City,10,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,ST,90,86,91,70,80,45,88,Left,195,94,Premier League
222665,Martin Ødegaard,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222665.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Arsenal,1,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,CM,87,68,79,88,87,67,65,Left,178,68,Premier League
238756,Jørgen Strand Larsen,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238756.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Wolves,110,https://drop-assets.ea.com/images/3DIKyPF6XcAgIrI3Wv0UBo/4b26ac5525105f84de13860ebe177633/l110.png,ST,78,75,79,62,70,32,83,Right,194,79,Premier League
257568,Sander Tangvik,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257568.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Rosenborg BK,298,https://drop-assets.ea.com/images/52tubMFrzz9FGkvJn6i2Pk/fc8586193e8a9652c33628067979deaf/l298.png,GK,69,69,68,66,68,57,67,Right,193,80,Eliteserien
247611,Egil Selvik,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247611.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Watford,1795,https://drop-assets.ea.com/images/2MxNfPhOs9sFL7KH8k5Pcd/1be0302e620f2da1b08f09fa9c7bcc64/l1795.png,GK,70,70,69,66,70,19,69,Left,187,75,EFL Championship
231913,Fredrik Aursnes,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231913.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,SL Benfica,234,https://drop-assets.ea.com/images/2DamHkQ1ZP1CYVjFPp6ofg/3e07292021842fdadb7aaaa84e7473aa/l234.png,CM,80,74,71,78,80,77,82,Right,179,71,Liga Portugal
233800,Fredrik André Bjørkan,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233800.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,FK Bodø/Glimt,918,https://drop-assets.ea.com/images/6tn2m1mm20cckFsvUL8AEG/a2cc4cd5cb3203af9b077dc705109903/l918.png,LB,74,81,53,65,72,68,75,Left,180,73,Eliteserien
243481,Marcus Holmgren Pedersen,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243481.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Torino,54,https://drop-assets.ea.com/images/hSLWPIkJFJBzTMyk85qej/40d38d4675390d6677c4f17dddae5627/l54.png,RB,72,89,49,68,71,64,66,Right,184,76,Serie A Enilive
248342,Torbjørn Heggem,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248342.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Bologna,189,https://drop-assets.ea.com/images/46WRpnCKdCAJlQHuRwlxXF/a7ac6606d8a808d382d4dd5c484eb60e/l189.png,CB,73,73,46,61,66,73,79,Left,192,79,Serie A Enilive
242725,Kristian Thorstvedt,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242725.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Sassuolo,111974,https://drop-assets.ea.com/images/1XH03NyWoyYHO0EH69QYG4/fe0a0c7effe48754e97248d04e352f4e/l111974.png,CM,75,61,71,74,73,67,82,Left,189,84,Serie A Enilive
259185,Thelo Aasgaard,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259185.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Rangers,86,https://drop-assets.ea.com/images/5lOjqHjEdrBuaj323x9jDf/b5504a0894594d6c3dfa97cca700e572/l86.png,CM,68,67,68,68,71,46,63,Right,188,72,Scottish Prem
262863,Antonio Nusa,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262863.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,RB Leipzig,112172,https://drop-assets.ea.com/images/1EoW6b2VkhiP3S0vqikd9s/f181f899a2037360f70a9a8aba18af30/l112172.png,LM,76,89,72,68,81,41,63,Right,183,77,Bundesliga
260952,Andreas Schjelderup,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260952.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,SL Benfica,234,https://drop-assets.ea.com/images/2DamHkQ1ZP1CYVjFPp6ofg/3e07292021842fdadb7aaaa84e7473aa/l234.png,LW,74,80,68,68,80,35,57,Right,176,69,Liga Portugal
277295,Oscar Bobb,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277295.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Manchester City,10,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,RW,72,79,65,71,77,33,41,Left,174,70,Premier League
233848,Jens Petter Hauge,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233848.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,FK Bodø/Glimt,918,https://drop-assets.ea.com/images/6tn2m1mm20cckFsvUL8AEG/a2cc4cd5cb3203af9b077dc705109903/l918.png,LW,74,80,69,69,75,40,64,Right,184,70,Eliteserien
277305,Sondre Langås,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277305.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Derby County,91,https://drop-assets.ea.com/images/39mimPZHdodG2eh5BaPQ8r/d4f0d2a9fe2f1c2bc7aee7d87369ddb0/l91.png,CB,71,86,38,56,63,68,85,Right,190,83,EFL Championship
256435,Henrik Falchener,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p256435.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Viking FK,300,https://drop-assets.ea.com/images/1Hqasdq2pv68jPdGkVNm2k/9dc6b08e8c7744c3c6b6b1fe8b702311/l300.png,CB,65,64,46,53,56,62,73,Right,195,80,Eliteserien
229891,Julian Ryerson,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229891.png?padding=0.7,Norway,36,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,Borussia Dortmund,22,https://drop-assets.ea.com/images/TmqxUZk2FrbFXOK1kdE89/3dce225926ac7cfd9f283ecd731fa710/l22.png,RB,79,74,63,71,76,77,82,Right,183,82,Bundesliga
234642,Édouard Mendy,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234642.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Al Ahli,112387,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,GK,80,78,77,75,81,34,79,Right,197,86,ROSHN Saudi League
220820,Mory Diaw,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p220820.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Havre AC,1738,https://drop-assets.ea.com/images/7IYWPdU9YKwfNMZeFNwkdQ/076a30fc65780281a69cb43ae11a2ba3/l1738.png,GK,70,70,70,71,72,43,70,Right,197,98,Ligue 1 McDonald's
235633,Yehvann Diouf,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235633.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,OGC Nice,72,https://drop-assets.ea.com/images/zByYanPvcCULBfC8OITvN/a262863aa77bfb1551a403f5f9b49f28/l72.png,GK,78,78,75,76,80,50,76,Right,190,74,Ligue 1 McDonald's
201024,Kalidou Koulibaly,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p201024.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Al Hilal,605,https://drop-assets.ea.com/images/S6sbDN9mfGaVn2VJDekYR/c6f580c98a0d614b0b308a89a241c6ab/l605.png,CB,82,74,48,62,65,82,84,Right,186,89,ROSHN Saudi League
238227,Krépin Diatta,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238227.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,AS Monaco,69,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,RM,74,88,69,67,76,57,67,Right,175,69,Ligue 1 McDonald's
225859,Moussa Niakhaté,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225859.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,OL,66,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,CB,77,68,48,63,64,77,80,Left,190,85,Ligue 1 McDonald's
252293,Ismail Jakobs,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p252293.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Galatasaray,325,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,LB,75,90,60,65,74,70,68,Left,184,75,Trendyol Süper Lig
,Abdoulaye Seck,,Senegal,,,,,,,,,,,,,,,,,
274915,El Hadji Malick Diouf,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p274915.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,West Ham,19,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,LB,75,80,67,68,74,70,77,Left,183,75,Premier League
272515,Antoine Mendy,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272515.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,OGC Nice,72,https://drop-assets.ea.com/images/zByYanPvcCULBfC8OITvN/a262863aa77bfb1551a403f5f9b49f28/l72.png,CB,70,64,41,55,63,71,72,Right,187,75,Ligue 1 McDonald's
,Mamadou Sarr,,Senegal,,,,,,,,,,,,,,,,,
278107,Ilay Camara,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278107.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,RSC Anderlecht,229,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,LB,69,79,54,66,74,61,68,Right,174,72,1A Pro League
247248,Moustapha Mbow,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247248.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Paris FC,111817,https://drop-assets.ea.com/images/3q4gMefpvBrGdVOPMxk1dD/d310abcaf71d2a45ee4362b169469a93/l111817.png,CB,72,62,36,52,60,72,76,Right,192,82,Ligue 1 McDonald's
193474,Idrissa Gueye,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193474.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Everton,7,https://drop-assets.ea.com/images/6Cth6wtCt1i37ZjPMZKIm3/4c68def58bf71a34afa1870cad4d5cfe/l7.png,CDM,79,60,59,70,73,80,70,Right,174,66,Premier League
241707,Pape Gueye,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241707.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Villarreal CF,483,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,CM,78,67,65,75,75,76,79,Left,189,79,LALIGA EA SPORTS
259868,Pape Matar Sarr,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259868.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Spurs,18,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,CM,79,68,66,76,78,77,76,Right,184,70,Premier League
250858,Pathé Ciss,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p250858.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Rayo Vallecano,480,https://drop-assets.ea.com/images/3SSzCmmavBBvrdJVySdnrm/f51360f07320e2dba9520037d3789543/l480.png,CDM,77,63,57,64,65,76,87,Right,186,71,LALIGA EA SPORTS
275138,Lamine Camara,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275138.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,AS Monaco,69,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,CM,77,79,66,78,77,71,69,Right,173,65,Ligue 1 McDonald's
264293,Habib Diarra,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264293.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Sunderland,106,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,CM,77,70,68,71,77,71,71,Right,178,75,Premier League
,Bara Sapoko Ndiaye,,Senegal,,,,,,,,,,,,,,,,,
208722,Sadio Mané,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208722.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Al Nassr,112139,https://drop-assets.ea.com/images/6oPkjdKPFc4aHfFp7UGXB7/262e529bd81a51c0b5f317e61b3f5985/l112139.png,LM,83,82,81,78,85,44,75,Right,174,69,ROSHN Saudi League
235353,Ismaïla Sarr,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235353.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Crystal Palace,1799,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,CAM,79,91,78,76,78,28,69,Right,185,70,Premier League
261188,Iliman Ndiaye,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p261188.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Everton,7,https://drop-assets.ea.com/images/6Cth6wtCt1i37ZjPMZKIm3/4c68def58bf71a34afa1870cad4d5cfe/l7.png,LM,79,84,76,70,84,40,63,Right,180,70,Premier League
259197,Nicolas Jackson,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259197.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,FC Bayern München,21,https://drop-assets.ea.com/images/3p0dv1pGWIH6lGAKZssZKH/4f70d2c5a3c147f3e006c863e85e4993/l21.png,ST,80,82,77,69,79,40,77,Right,187,78,Bundesliga
261084,Bamba Dieng,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p261084.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,FC Lorient,217,https://drop-assets.ea.com/images/2OREXtP0UjOBQ3BJc30m0J/34b2b866809a7b77368f22c29d98b7ae/l217.png,ST,71,78,72,60,68,33,60,Right,178,72,Ligue 1 McDonald's
,Cherif Ndiaye,,Senegal,,,,,,,,,,,,,,,,,
271222,Ibrahim Mbaye,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p271222.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,,,,CB,68,51,27,55,44,69,67,Right,192,83,Sudamericana
275324,Assane Diao,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275324.png?padding=0.7,Senegal,136,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,Como,1745,https://drop-assets.ea.com/images/3y8mulzaICjwfi7inFVld2/ec9c71566982f8df59f26e81745143ec/l1745.png,LM,76,90,74,67,77,36,60,Right,185,72,Serie A Enilive
214979,Juan Musso,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p214979.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Atlético de Madrid,240,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,GK,79,79,77,73,82,44,81,Right,191,93,LALIGA EA SPORTS
242835,Leonardo Balerdi,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242835.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,OM,219,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,CB,81,77,46,65,69,82,79,Right,187,85,Ligue 1 McDonald's
211256,Nicolás Tagliafico,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p211256.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,OL,66,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,LB,78,67,56,70,76,77,76,Left,172,65,Ligue 1 McDonald's
231340,Gonzalo Montiel,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231340.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,River Plate,1876,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,RB,78,81,63,71,77,74,80,Right,175,70,LPF
207439,Leandro Paredes,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p207439.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Boca Juniors,1877,https://drop-assets.ea.com/images/4v42cau4ZlAgfPnWHaQSKn/a9fa2af475b4b779ed13870c7f1ec66b/l1877.png,CM,78,62,70,82,79,72,74,Right,180,75,LPF
239301,Lisandro Martínez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239301.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Man Utd,11,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,CB,81,67,59,75,75,81,80,Left,178,77,Premier League
212616,Rodrigo De Paul,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212616.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Inter Miami CF,112893,https://drop-assets.ea.com/images/3luAerlx8cliy5XNziWvOA/b7785fb1a6915d5044b4f954d83e4915/l112893.png,CM,84,75,78,83,83,76,83,Right,180,70,MLS
263370,Valentín Barco,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263370.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Strasbourg,76,https://drop-assets.ea.com/images/5ujpJkozlZbo3FNV0Fi84H/d39ffa173bd150d5f10bcfe3392abe54/l76.png,LB,75,76,50,75,78,68,61,Left,170,66,Ligue 1 McDonald's
246191,Julián Alvarez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246191.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Atlético de Madrid,240,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,ST,87,85,87,81,87,57,79,Right,170,71,LALIGA EA SPORTS
158023,Lionel Messi,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p158023.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Inter Miami CF,112893,https://drop-assets.ea.com/images/3luAerlx8cliy5XNziWvOA/b7785fb1a6915d5044b4f954d83e4915/l112893.png,RW,86,78,85,85,90,33,64,Left,169,67,MLS
226226,Giovani Lo Celso,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226226.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,Real Betis,449,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,CAM,82,68,81,82,84,68,71,Left,177,68,LALIGA EA SPORTS
215316,Gerónimo Rulli,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215316.png?padding=0.7,Argentina,52,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,OM,219,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,GK,82,82,77,80,83,54,81,Right,189,84,Ligue 1 McDonald's
